ip,app,device,os,channel,click_time,attributed_time,is_attributed
171749,19,0,24,213,2017-11-07 06:28:49,2017-11-07 07:06:50,1
184258,5,1,37,113,2017-11-07 01:21:13,2017-11-07 01:21:24,1
276490,19,0,29,333,2017-11-08 13:14:28,2017-11-08 13:15:24,1
253126,29,1,15,101,2017-11-08 08:30:46,2017-11-08 08:37:16,1
120844,9,1,19,334,2017-11-08 01:48:35,2017-11-08 02:14:10,1
317795,29,1,12,213,2017-11-09 10:46:04,2017-11-09 11:23:25,1
271272,10,1,47,113,2017-11-08 08:24:43,2017-11-08 08:24:43,1
249899,36,1,6,128,2017-11-08 02:07:58,2017-11-08 02:09:43,1
150801,19,40,24,213,2017-11-08 02:59:59,2017-11-08 03:01:05,1
25931,9,1,37,466,2017-11-09 10:56:31,2017-11-09 14:03:47,1
130204,29,1,19,213,2017-11-08 14:35:34,2017-11-08 14:40:27,1
9137,18,1,19,134,2017-11-07 02:01:48,2017-11-07 02:15:09,1
328025,45,1,4,419,2017-11-09 04:32:25,2017-11-09 04:32:57,1
53570,15,1,18,480,2017-11-07 04:03:48,2017-11-07 09:56:42,1
64077,167,1,13,213,2017-11-09 12:50:22,2017-11-09 12:52:35,1
342344,29,1,9,213,2017-11-08 16:22:30,2017-11-08 16:23:21,1
99024,9,1,25,258,2017-11-08 10:26:29,2017-11-08 11:42:50,1
145131,3,1,17,280,2017-11-07 01:51:50,2017-11-07 08:06:51,1
333671,29,1,22,101,2017-11-09 04:48:29,2017-11-09 04:49:51,1
329631,29,1,13,213,2017-11-09 03:45:16,2017-11-09 03:46:10,1
221033,107,1,19,171,2017-11-08 13:58:43,2017-11-08 14:14:05,1
192029,35,1,13,21,2017-11-07 02:47:59,2017-11-07 07:47:59,1
81922,19,0,50,213,2017-11-07 10:40:42,2017-11-07 11:11:57,1
339023,5,1,11,113,2017-11-09 10:19:44,2017-11-09 10:20:06,1
136434,19,0,24,213,2017-11-07 10:50:34,2017-11-07 11:16:42,1
154156,5,1,10,113,2017-11-06 20:23:58,2017-11-06 20:24:45,1
233454,19,0,24,213,2017-11-08 11:08:45,2017-11-08 11:12:30,1
9161,19,0,21,347,2017-11-07 15:05:11,2017-11-07 15:06:31,1
87012,39,1,19,101,2017-11-08 04:59:40,2017-11-08 05:02:29,1
102235,9,1,19,442,2017-11-07 13:07:51,2017-11-07 13:08:13,1
211310,19,95,21,213,2017-11-08 18:04:14,2017-11-08 18:06:23,1
196119,3,1,19,280,2017-11-09 04:31:28,2017-11-09 05:00:49,1
17289,35,1,13,21,2017-11-08 07:38:46,2017-11-08 07:41:45,1
32432,83,850,38,320,2017-11-07 02:28:54,2017-11-07 05:28:01,1
123759,29,1,13,210,2017-11-09 12:19:37,2017-11-09 12:38:17,1
171518,5,1,37,113,2017-11-07 09:54:17,2017-11-07 09:54:48,1
166015,19,0,50,347,2017-11-07 10:02:24,2017-11-07 10:30:11,1
301444,10,1,47,113,2017-11-09 04:25:35,2017-11-09 04:26:03,1
301870,115,1,19,203,2017-11-09 15:36:59,2017-11-09 15:40:29,1
50633,35,1,18,274,2017-11-07 10:39:59,2017-11-07 10:57:34,1
184141,261,0,24,243,2017-11-06 18:16:27,2017-11-06 18:17:47,1
123840,19,7,21,213,2017-11-08 04:33:04,2017-11-08 06:40:18,1
5509,35,1,19,274,2017-11-08 03:31:11,2017-11-08 03:46:59,1
11902,35,1,13,21,2017-11-07 01:40:16,2017-11-07 05:37:51,1
114678,8,1,6,259,2017-11-07 19:40:22,2017-11-08 10:00:23,1
179755,35,1,20,274,2017-11-07 16:30:20,2017-11-07 22:58:54,1
209303,29,1,19,101,2017-11-07 09:52:36,2017-11-07 09:55:21,1
30835,35,1,13,21,2017-11-09 02:20:14,2017-11-09 02:37:51,1
207990,10,1,27,113,2017-11-09 10:10:20,2017-11-09 10:10:51,1
62249,10,1,37,113,2017-11-07 09:35:37,2017-11-07 09:36:11,1
77355,19,88,24,213,2017-11-09 02:09:43,2017-11-09 02:10:32,1
201143,35,1,19,21,2017-11-07 00:33:46,2017-11-07 00:40:59,1
133252,9,1,13,489,2017-11-08 05:11:58,2017-11-08 06:51:05,1
132655,5,1,4,113,2017-11-07 12:30:12,2017-11-07 12:30:48,1
299765,10,1,27,113,2017-11-09 05:30:24,2017-11-09 05:30:53,1
267222,10,1,27,113,2017-11-08 12:57:04,2017-11-08 12:57:37,1
22978,37,1,19,21,2017-11-07 04:48:24,2017-11-07 10:42:47,1
285293,21,1,13,128,2017-11-08 04:04:56,2017-11-08 09:58:02,1
9094,19,340,50,213,2017-11-07 11:47:08,2017-11-07 12:10:31,1
262910,29,1,19,213,2017-11-08 11:49:54,2017-11-08 11:50:53,1
209788,29,1,13,213,2017-11-07 11:34:38,2017-11-07 11:36:00,1
228982,19,357,24,213,2017-11-07 16:29:56,2017-11-07 23:57:15,1
35799,35,1,18,274,2017-11-07 09:04:47,2017-11-07 11:14:42,1
226979,29,1,19,213,2017-11-08 07:06:49,2017-11-08 07:08:14,1
305512,7,1,15,101,2017-11-09 10:21:30,2017-11-09 10:36:19,1
106590,50,490,24,213,2017-11-07 06:31:57,2017-11-07 06:35:15,1
85723,48,1,19,213,2017-11-08 03:45:03,2017-11-08 03:45:48,1
301486,19,0,24,213,2017-11-09 02:01:24,2017-11-09 02:02:52,1
177115,45,1,18,5,2017-11-07 08:41:57,2017-11-07 08:42:08,1
301130,20,1,13,478,2017-11-09 04:17:43,2017-11-09 12:20:49,1
44725,11,1,17,319,2017-11-07 01:16:42,2017-11-07 02:03:03,1
292424,19,0,24,213,2017-11-09 09:39:46,2017-11-09 09:40:38,1
177043,45,1,41,5,2017-11-07 09:35:18,2017-11-07 09:35:25,1
277346,45,1,8,5,2017-11-09 07:00:00,2017-11-09 07:00:10,1
116098,12,1,19,245,2017-11-08 18:47:11,2017-11-08 22:13:48,1
178851,29,1,25,213,2017-11-07 11:48:35,2017-11-07 14:27:28,1
165638,19,0,0,347,2017-11-07 06:50:44,2017-11-07 09:38:00,1
97775,9,1,14,215,2017-11-08 12:00:14,2017-11-08 14:25:05,1
22226,9,1,19,445,2017-11-09 00:55:23,2017-11-09 00:59:36,1
183964,19,0,29,347,2017-11-08 19:48:56,2017-11-08 21:43:53,1
52654,35,1,13,21,2017-11-08 04:26:55,2017-11-08 05:29:47,1
334604,11,1,19,137,2017-11-09 11:52:58,2017-11-09 12:01:58,1
95901,34,1,9,243,2017-11-08 22:11:19,2017-11-08 22:16:18,1
278784,29,1,20,213,2017-11-08 07:02:40,2017-11-08 07:04:29,1
93132,50,0,0,213,2017-11-09 06:43:08,2017-11-09 10:30:08,1
314783,18,1,13,121,2017-11-08 16:19:03,2017-11-09 00:40:47,1
200241,19,40,24,213,2017-11-07 12:52:37,2017-11-07 13:03:12,1
98379,3,1,16,280,2017-11-09 04:32:42,2017-11-09 04:36:40,1
350759,10,1,11,113,2017-11-09 02:49:11,2017-11-09 02:49:37,1
189065,35,1,20,274,2017-11-08 10:30:39,2017-11-08 10:38:55,1
47386,35,1,13,21,2017-11-08 04:46:48,2017-11-08 09:21:53,1
84960,72,1,17,101,2017-11-07 22:43:58,2017-11-07 22:46:49,1
38388,35,1,25,21,2017-11-07 01:01:32,2017-11-07 03:41:21,1
16163,10,1,30,113,2017-11-09 08:14:01,2017-11-09 08:14:38,1
8795,11,1,15,319,2017-11-09 11:34:13,2017-11-09 14:55:40,1
129351,18,1,22,107,2017-11-08 10:22:04,2017-11-08 11:00:32,1
144022,19,0,24,213,2017-11-09 13:36:53,2017-11-09 13:37:46,1
76217,35,1,13,274,2017-11-08 22:08:40,2017-11-08 23:21:42,1
159079,5,1,7,113,2017-11-07 05:36:48,2017-11-07 05:37:24,1
188056,79,1,66,213,2017-11-07 11:18:30,2017-11-07 11:21:26,1
68279,8,1,13,145,2017-11-07 05:05:35,2017-11-07 08:41:02,1
323374,10,1,32,113,2017-11-09 04:08:54,2017-11-09 04:09:30,1
195595,19,0,0,333,2017-11-07 06:08:31,2017-11-07 06:09:52,1
109423,39,1,22,101,2017-11-07 15:06:02,2017-11-07 15:14:20,1
168430,19,0,50,213,2017-11-07 12:38:22,2017-11-07 12:40:24,1
274597,5,1,61,113,2017-11-08 01:12:59,2017-11-08 01:13:30,1
19592,35,1,19,21,2017-11-07 03:04:15,2017-11-07 03:42:13,1
154111,163,0,24,4,2017-11-08 02:39:29,2017-11-08 12:45:58,1
272819,19,0,29,213,2017-11-08 01:32:45,2017-11-08 01:33:43,1
327214,19,60,38,213,2017-11-09 15:50:39,2017-11-09 15:51:16,1
305811,29,1,22,213,2017-11-09 07:28:52,2017-11-09 07:29:30,1
74125,29,1,20,213,2017-11-07 05:57:34,2017-11-07 05:58:29,1
353934,29,1,13,213,2017-11-09 04:37:38,2017-11-09 04:40:53,1
35696,1,1,19,137,2017-11-09 07:46:39,2017-11-09 08:06:40,1
129193,9,1,13,334,2017-11-07 03:29:27,2017-11-07 06:35:04,1
270276,2,1,13,108,2017-11-07 23:16:28,2017-11-07 23:16:57,1
89167,35,1,13,274,2017-11-09 01:50:59,2017-11-09 01:52:29,1
361970,19,0,50,213,2017-11-09 13:03:05,2017-11-09 13:04:13,1
107271,29,1,8,343,2017-11-08 22:57:03,2017-11-09 07:00:29,1
146324,19,0,29,213,2017-11-08 10:35:26,2017-11-08 10:36:55,1
195200,29,1,13,213,2017-11-07 08:12:44,2017-11-07 10:14:59,1
15926,15,1,10,315,2017-11-06 16:41:46,2017-11-06 17:25:28,1
340576,19,0,24,347,2017-11-09 09:50:03,2017-11-09 10:02:44,1
291228,19,0,866,213,2017-11-09 04:38:34,2017-11-09 04:41:23,1
140531,96,0,24,213,2017-11-07 05:47:02,2017-11-07 06:16:55,1
299535,10,1,37,113,2017-11-09 01:09:06,2017-11-09 01:09:43,1
194523,35,1,22,274,2017-11-07 09:28:23,2017-11-07 15:20:43,1
257998,19,0,29,347,2017-11-08 11:12:17,2017-11-08 11:13:15,1
285627,29,1,19,213,2017-11-08 11:44:15,2017-11-08 11:44:55,1
4919,35,1,10,274,2017-11-09 13:57:15,2017-11-09 14:08:47,1
284887,19,0,24,213,2017-11-09 02:53:53,2017-11-09 08:50:42,1
338930,26,1,19,121,2017-11-09 02:32:35,2017-11-09 03:12:57,1
269103,19,0,24,213,2017-11-08 00:56:50,2017-11-08 00:59:16,1
324105,19,18,0,213,2017-11-09 01:12:54,2017-11-09 01:14:24,1
227302,29,1,30,213,2017-11-08 12:27:53,2017-11-08 12:30:30,1
301177,10,1,27,113,2017-11-09 08:30:20,2017-11-09 08:30:52,1
114083,29,2,19,343,2017-11-07 13:39:52,2017-11-07 15:06:41,1
358319,19,0,24,347,2017-11-09 07:56:30,2017-11-09 11:01:36,1
224678,19,0,0,213,2017-11-07 22:34:55,2017-11-07 22:48:04,1
242504,19,0,29,213,2017-11-07 18:26:06,2017-11-07 18:31:26,1
117012,19,0,24,213,2017-11-07 02:05:42,2017-11-07 11:42:23,1
180438,3,1,25,452,2017-11-09 08:11:44,2017-11-09 15:55:01,1
61824,35,1,19,21,2017-11-08 07:09:20,2017-11-08 08:04:24,1
332152,72,1,16,101,2017-11-09 06:08:31,2017-11-09 06:11:56,1
305710,19,0,24,213,2017-11-09 11:33:07,2017-11-09 11:42:37,1
83886,19,0,24,213,2017-11-08 10:52:14,2017-11-08 11:37:55,1
35755,29,1,13,213,2017-11-07 05:10:33,2017-11-07 08:17:06,1
148620,19,6,29,213,2017-11-07 04:32:15,2017-11-07 04:32:34,1
100042,20,1,13,478,2017-11-09 00:22:40,2017-11-09 01:02:46,1
146204,18,1,19,134,2017-11-07 01:43:47,2017-11-07 08:42:53,1
296351,19,0,24,213,2017-11-09 05:06:29,2017-11-09 05:08:10,1
301339,19,0,21,213,2017-11-09 05:48:38,2017-11-09 06:13:50,1
179546,96,928,21,282,2017-11-07 06:47:33,2017-11-07 06:51:01,1
181219,10,1,43,113,2017-11-07 05:52:33,2017-11-07 05:52:54,1
59662,84,0,38,101,2017-11-09 11:50:54,2017-11-09 12:01:19,1
136360,19,0,59,213,2017-11-07 11:19:40,2017-11-07 11:32:08,1
270603,10,1,61,113,2017-11-08 13:25:28,2017-11-08 13:25:59,1
263211,10,1,30,113,2017-11-08 15:24:56,2017-11-08 15:25:27,1
58431,9,1,19,232,2017-11-08 15:14:00,2017-11-08 15:27:16,1
183252,19,490,24,213,2017-11-09 13:48:44,2017-11-09 13:50:00,1
147203,19,0,24,213,2017-11-07 15:25:41,2017-11-07 15:32:18,1
128842,66,1,19,101,2017-11-06 17:52:54,2017-11-07 03:34:46,1
128712,19,292,24,282,2017-11-07 05:31:37,2017-11-07 05:35:59,1
326941,5,1,61,113,2017-11-09 07:21:12,2017-11-09 07:21:43,1
322229,9,1,25,244,2017-11-09 04:37:35,2017-11-09 09:51:09,1
60580,15,1,8,153,2017-11-07 17:08:40,2017-11-07 18:06:37,1
80046,19,0,24,213,2017-11-08 00:15:19,2017-11-08 00:25:45,1
189526,246,385,21,282,2017-11-07 02:40:47,2017-11-07 02:41:20,1
207403,15,1,7,460,2017-11-07 06:04:52,2017-11-07 06:04:57,1
211745,19,21,24,213,2017-11-07 21:52:40,2017-11-07 21:54:07,1
157645,19,16,0,213,2017-11-07 13:50:44,2017-11-07 13:52:47,1
184827,19,0,38,213,2017-11-07 03:07:34,2017-11-07 03:08:25,1
342080,5,1,11,113,2017-11-09 03:18:36,2017-11-09 03:19:05,1
356443,39,1,18,101,2017-11-09 09:36:55,2017-11-09 09:37:47,1
64137,19,7,24,213,2017-11-08 09:47:28,2017-11-08 09:55:51,1
108942,19,0,0,343,2017-11-09 12:53:15,2017-11-09 12:55:26,1
80428,11,1,19,319,2017-11-08 04:58:57,2017-11-08 06:25:10,1
116884,71,1,19,3,2017-11-08 04:25:26,2017-11-08 04:30:34,1
50131,62,1,13,21,2017-11-09 03:44:40,2017-11-09 08:45:52,1
49487,20,1,20,259,2017-11-07 23:17:14,2017-11-08 02:11:26,1
46525,84,0,38,101,2017-11-08 06:14:55,2017-11-08 06:17:25,1
209765,10,1,32,113,2017-11-07 12:52:48,2017-11-07 12:53:16,1
306160,19,37,21,213,2017-11-09 13:41:21,2017-11-09 13:42:05,1
283971,19,0,21,213,2017-11-08 07:37:23,2017-11-08 08:01:31,1
279053,96,377,24,282,2017-11-08 14:07:48,2017-11-08 14:10:07,1
49602,107,1,13,171,2017-11-07 07:22:09,2017-11-07 08:43:44,1
191249,35,1,13,21,2017-11-07 00:20:58,2017-11-07 00:52:50,1
67751,2,1,19,219,2017-11-09 14:30:36,2017-11-09 14:37:41,1
35221,9,1,19,466,2017-11-07 14:09:48,2017-11-07 14:10:57,1
91820,9,1,14,334,2017-11-08 03:29:13,2017-11-08 07:52:49,1
100997,19,0,0,213,2017-11-09 07:47:31,2017-11-09 11:23:10,1
77051,19,0,24,347,2017-11-07 12:21:26,2017-11-07 14:39:37,1
26995,20,1,13,478,2017-11-09 09:08:06,2017-11-09 09:08:48,1
206307,10,1,27,113,2017-11-07 06:10:47,2017-11-07 06:11:22,1
2332,19,0,24,347,2017-11-09 08:09:31,2017-11-09 08:26:22,1
204217,3,1,19,19,2017-11-07 08:35:52,2017-11-07 09:08:42,1
103445,19,97,24,213,2017-11-07 08:17:49,2017-11-07 10:10:18,1
346726,24,1,28,105,2017-11-09 09:33:06,2017-11-09 10:28:15,1
27938,3,1,17,280,2017-11-07 06:32:54,2017-11-07 08:13:16,1
221998,128,1,20,243,2017-11-08 09:11:06,2017-11-08 09:12:01,1
89086,62,1,13,21,2017-11-07 01:17:21,2017-11-07 15:59:52,1
46778,9,1,13,234,2017-11-07 09:51:51,2017-11-07 10:01:36,1
190995,10,1,30,113,2017-11-07 11:45:39,2017-11-07 11:46:12,1
226993,148,1,13,213,2017-11-08 07:35:02,2017-11-08 07:37:35,1
29857,19,0,24,213,2017-11-08 09:07:23,2017-11-08 09:42:25,1
70352,35,1,19,21,2017-11-08 02:09:41,2017-11-08 06:40:26,1
155384,84,0,38,101,2017-11-07 08:49:45,2017-11-07 08:50:34,1
71238,29,1,19,213,2017-11-08 12:52:56,2017-11-08 13:31:52,1
151409,29,1,19,213,2017-11-07 08:56:48,2017-11-07 08:59:18,1
99810,10,1,19,113,2017-11-06 19:39:59,2017-11-07 13:07:42,1
293582,10,1,27,113,2017-11-09 02:47:57,2017-11-09 02:48:31,1
136733,35,1,20,274,2017-11-07 01:01:37,2017-11-07 03:54:27,1
9239,50,0,0,213,2017-11-09 09:12:51,2017-11-09 10:34:21,1
206763,5,1,7,113,2017-11-07 02:51:59,2017-11-07 02:52:22,1
42474,35,1,41,21,2017-11-07 02:12:29,2017-11-07 09:13:50,1
146207,19,0,21,213,2017-11-09 03:53:08,2017-11-09 03:54:56,1
319844,19,0,0,347,2017-11-08 21:45:26,2017-11-09 09:31:33,1
151891,10,1,11,113,2017-11-07 07:15:23,2017-11-07 07:15:54,1
332514,5,1,15,113,2017-11-09 09:01:46,2017-11-09 09:02:19,1
268170,19,97,24,213,2017-11-08 09:32:03,2017-11-08 09:33:24,1
282538,45,1,20,5,2017-11-08 04:42:08,2017-11-08 04:42:20,1
359802,72,1,19,101,2017-11-08 17:58:06,2017-11-08 18:02:43,1
174279,19,0,21,213,2017-11-07 14:50:40,2017-11-07 14:51:59,1
329337,14,1,13,449,2017-11-09 10:16:34,2017-11-09 11:28:05,1
350297,29,1,13,213,2017-11-09 03:17:23,2017-11-09 03:17:53,1
88763,9,1,19,466,2017-11-07 13:57:54,2017-11-07 14:00:04,1
299988,9,1,13,244,2017-11-09 13:17:04,2017-11-09 13:45:00,1
314999,16,1,19,268,2017-11-09 08:26:30,2017-11-09 08:36:35,1
234997,45,1,23,5,2017-11-08 04:32:11,2017-11-08 04:32:27,1
353799,45,1,19,213,2017-11-09 12:02:55,2017-11-09 12:11:42,1
191049,3,1,19,182,2017-11-07 02:02:55,2017-11-07 05:04:46,1
4019,43,1,16,330,2017-11-07 10:14:28,2017-11-07 15:22:46,1
333447,45,1,32,465,2017-11-09 09:24:38,2017-11-09 09:25:00,1
64740,19,0,24,213,2017-11-09 02:16:09,2017-11-09 02:23:34,1
159482,190,1,22,101,2017-11-07 07:13:19,2017-11-07 07:14:21,1
223992,10,1,37,113,2017-11-08 05:22:20,2017-11-08 05:22:24,1
236164,35,1,41,274,2017-11-07 16:59:09,2017-11-07 17:17:32,1
363983,10,1,4,113,2017-11-09 05:56:03,2017-11-09 05:56:11,1
27751,64,1,22,459,2017-11-08 17:11:05,2017-11-09 02:22:36,1
67566,9,1,13,127,2017-11-09 01:48:43,2017-11-09 02:57:17,1
103180,35,1,12,274,2017-11-07 10:29:27,2017-11-07 10:30:38,1
34206,35,1,17,274,2017-11-07 11:34:06,2017-11-07 12:39:55,1
66688,19,0,21,210,2017-11-06 22:39:51,2017-11-07 09:16:41,1
156434,19,30,0,282,2017-11-08 23:25:07,2017-11-08 23:25:50,1
89182,35,1,18,21,2017-11-08 01:36:08,2017-11-08 01:56:49,1
234741,45,2,6,5,2017-11-08 11:23:44,2017-11-08 11:25:29,1
302278,45,1,31,5,2017-11-09 06:18:11,2017-11-09 06:18:21,1
216550,19,667,0,213,2017-11-07 16:01:58,2017-11-07 16:04:29,1
1470,10,1,19,377,2017-11-07 18:11:12,2017-11-08 06:33:21,1
178932,2,1,13,122,2017-11-06 22:29:15,2017-11-07 08:55:19,1
124135,10,1,18,317,2017-11-07 23:59:27,2017-11-08 11:23:49,1
118582,35,1,18,21,2017-11-08 02:51:23,2017-11-08 09:42:13,1
256948,39,1,17,101,2017-11-08 06:45:22,2017-11-08 06:48:11,1
15195,3,1,4,114,2017-11-08 04:27:30,2017-11-08 04:27:45,1
121449,9,1,19,215,2017-11-08 03:20:35,2017-11-08 03:28:05,1
111353,125,0,748,341,2017-11-08 15:04:38,2017-11-08 15:14:35,1
214208,10,1,27,113,2017-11-08 05:18:17,2017-11-08 05:18:49,1
76421,10,1,7,113,2017-11-07 10:03:24,2017-11-07 10:03:58,1
130164,35,1,19,274,2017-11-08 06:07:32,2017-11-08 08:56:53,1
353766,5,1,27,113,2017-11-09 14:07:22,2017-11-09 14:07:47,1
173564,19,0,24,213,2017-11-07 08:40:05,2017-11-07 08:42:55,1
34738,19,0,24,213,2017-11-08 12:33:55,2017-11-08 12:53:29,1
214906,35,1,19,21,2017-11-08 09:51:40,2017-11-08 15:57:44,1
160673,34,1,13,243,2017-11-07 14:57:28,2017-11-07 15:02:15,1
291144,34,1,17,243,2017-11-08 17:59:30,2017-11-08 18:01:32,1
155149,5,1,37,113,2017-11-07 03:16:40,2017-11-07 03:17:16,1
192756,29,1,19,343,2017-11-07 02:20:31,2017-11-07 04:48:59,1
199548,19,0,24,213,2017-11-09 06:04:39,2017-11-09 15:29:48,1
119369,10,1,19,332,2017-11-09 10:33:13,2017-11-09 10:42:01,1
244001,19,0,29,213,2017-11-08 02:31:46,2017-11-08 02:32:45,1
237534,19,0,21,213,2017-11-08 09:10:28,2017-11-08 09:11:49,1
328905,19,6,29,213,2017-11-09 03:19:29,2017-11-09 03:20:33,1
244295,5,1,47,113,2017-11-08 07:02:13,2017-11-08 07:02:42,1
326954,5,1,43,113,2017-11-09 02:33:52,2017-11-09 02:34:00,1
316670,3,1,47,114,2017-11-09 05:29:47,2017-11-09 05:30:01,1
355403,5,1,61,113,2017-11-09 06:27:04,2017-11-09 06:27:05,1
160132,35,1,19,274,2017-11-07 06:49:26,2017-11-07 06:51:06,1
129980,5,1,8,113,2017-11-07 09:34:18,2017-11-07 09:34:53,1
201588,18,1,32,134,2017-11-07 21:44:05,2017-11-08 08:51:45,1
167573,5,1,4,113,2017-11-07 12:57:37,2017-11-07 12:58:07,1
806,9,1,17,334,2017-11-08 23:33:27,2017-11-09 01:58:14,1
99199,107,1,19,171,2017-11-08 01:19:36,2017-11-08 04:15:57,1
151202,19,124,0,282,2017-11-09 15:48:14,2017-11-09 15:49:30,1
344085,35,1,14,274,2017-11-09 11:21:45,2017-11-09 13:21:13,1
37167,9,1,15,244,2017-11-08 09:57:33,2017-11-08 14:34:29,1
216935,10,1,19,377,2017-11-07 22:08:25,2017-11-08 11:10:10,1
5098,35,1,18,21,2017-11-07 03:01:05,2017-11-07 04:46:17,1
362467,19,0,38,213,2017-11-09 04:33:43,2017-11-09 04:35:35,1
97684,11,1,13,325,2017-11-09 05:26:14,2017-11-09 05:31:55,1
73516,18,1,13,107,2017-11-07 01:42:37,2017-11-07 01:43:37,1
49076,2,1,8,236,2017-11-08 16:09:15,2017-11-09 07:24:21,1
237154,66,1,22,101,2017-11-08 13:22:16,2017-11-08 13:24:52,1
34215,9,1,13,134,2017-11-07 05:28:30,2017-11-07 06:30:24,1
300159,10,1,36,113,2017-11-09 04:11:28,2017-11-09 04:11:58,1
350730,10,1,13,203,2017-11-08 18:36:49,2017-11-08 18:40:03,1
29400,2,1,19,317,2017-11-08 10:58:59,2017-11-08 12:24:57,1
186309,45,1,17,5,2017-11-07 09:22:32,2017-11-07 09:22:41,1
75194,5,1,32,113,2017-11-09 12:55:24,2017-11-09 12:55:59,1
173317,12,1,19,178,2017-11-07 00:56:08,2017-11-07 10:59:20,1
135078,72,1,19,101,2017-11-09 01:11:51,2017-11-09 01:19:24,1
284653,39,1,13,101,2017-11-08 02:19:03,2017-11-08 02:21:44,1
207112,45,1,15,5,2017-11-07 08:55:29,2017-11-07 08:55:44,1
96752,37,1,19,21,2017-11-09 00:43:42,2017-11-09 06:24:08,1
148790,39,1,41,101,2017-11-07 06:01:24,2017-11-07 06:02:44,1
215752,19,0,0,282,2017-11-08 05:45:21,2017-11-08 05:46:07,1
306473,3,1,11,408,2017-11-09 03:36:35,2017-11-09 03:36:50,1
153620,66,1,19,101,2017-11-06 23:06:35,2017-11-06 23:09:20,1
90821,19,0,50,213,2017-11-08 04:21:00,2017-11-08 05:24:00,1
146799,19,0,0,213,2017-11-06 17:07:21,2017-11-06 17:19:34,1
64386,12,1,8,259,2017-11-09 03:12:29,2017-11-09 03:19:02,1
76561,19,0,29,333,2017-11-06 17:15:19,2017-11-06 17:15:52,1
41229,107,1,19,171,2017-11-08 05:59:46,2017-11-08 11:13:05,1
106820,35,1,19,21,2017-11-08 06:03:21,2017-11-08 06:28:00,1
128090,9,1,19,334,2017-11-07 03:07:20,2017-11-07 03:53:06,1
274109,35,1,1,274,2017-11-08 13:04:42,2017-11-08 13:17:28,1
126718,10,1,36,113,2017-11-07 07:14:35,2017-11-07 07:15:07,1
99809,24,1,19,105,2017-11-06 23:43:23,2017-11-07 02:31:36,1
24700,2,1,13,477,2017-11-08 07:47:40,2017-11-08 08:56:29,1
181859,19,0,0,213,2017-11-07 01:18:07,2017-11-07 04:02:33,1
306647,19,0,38,347,2017-11-09 05:20:24,2017-11-09 11:06:55,1
61780,35,1,19,21,2017-11-07 01:55:48,2017-11-07 02:15:01,1
355046,3,1,43,408,2017-11-09 06:25:16,2017-11-09 06:25:33,1
230869,19,6,29,213,2017-11-07 16:38:06,2017-11-07 16:38:53,1
342440,145,1016,38,320,2017-11-09 01:57:41,2017-11-09 02:00:47,1
56545,35,1,19,21,2017-11-07 02:32:57,2017-11-07 02:51:26,1
322081,5,1,32,113,2017-11-09 08:16:14,2017-11-09 08:16:39,1
270986,29,1,8,213,2017-11-08 08:57:47,2017-11-08 08:58:40,1
268870,10,1,32,113,2017-11-08 04:37:37,2017-11-08 04:38:08,1
221590,10,1,30,113,2017-11-08 10:28:19,2017-11-08 10:28:52,1
260575,45,1,15,5,2017-11-08 06:05:44,2017-11-08 06:05:58,1
81285,19,0,24,347,2017-11-07 04:34:25,2017-11-07 05:42:02,1
210169,2,1,19,213,2017-11-07 12:46:32,2017-11-07 12:53:38,1
305690,19,16,0,213,2017-11-09 10:14:11,2017-11-09 10:14:47,1
143836,19,0,0,213,2017-11-06 20:27:17,2017-11-06 22:37:31,1
342518,10,1,7,113,2017-11-09 02:34:26,2017-11-09 02:34:47,1
293443,19,0,0,213,2017-11-09 04:03:34,2017-11-09 04:05:10,1
75634,19,0,0,282,2017-11-07 15:23:38,2017-11-07 15:42:07,1
157425,9,1,18,134,2017-11-06 16:25:14,2017-11-07 01:39:17,1
175730,35,1,13,21,2017-11-09 13:54:21,2017-11-09 14:11:51,1
298510,19,381,21,213,2017-11-09 01:00:49,2017-11-09 01:01:13,1
180705,29,1,44,213,2017-11-07 06:00:29,2017-11-07 06:17:48,1
71482,14,1,13,463,2017-11-08 04:21:14,2017-11-08 04:21:42,1
4977,12,1,19,265,2017-11-09 10:40:35,2017-11-09 10:42:22,1
223806,19,109,29,213,2017-11-08 12:36:47,2017-11-08 12:38:30,1
42298,35,1,35,274,2017-11-08 07:51:33,2017-11-08 07:52:32,1
238610,19,66,50,282,2017-11-07 17:15:20,2017-11-07 17:16:39,1
86003,35,1,16,274,2017-11-07 06:56:34,2017-11-07 07:02:17,1
138666,5,1,47,113,2017-11-07 13:54:47,2017-11-07 13:54:53,1
83279,5,1,32,113,2017-11-09 06:57:49,2017-11-09 06:58:04,1
298842,5,1,27,113,2017-11-09 05:54:48,2017-11-09 05:55:16,1
42028,35,1,13,21,2017-11-08 01:34:44,2017-11-08 02:12:13,1
294181,19,0,24,213,2017-11-08 20:36:16,2017-11-08 20:37:21,1
5314,10,1,15,317,2017-11-07 10:16:32,2017-11-07 10:45:41,1
307136,72,1,9,101,2017-11-09 11:27:40,2017-11-09 11:28:47,1
48953,13,1,22,477,2017-11-09 02:49:02,2017-11-09 06:05:50,1
189285,19,0,0,213,2017-11-09 04:56:44,2017-11-09 06:17:52,1
1049,19,0,0,213,2017-11-08 02:26:02,2017-11-08 02:59:45,1
151196,10,1,32,113,2017-11-09 10:16:55,2017-11-09 10:17:21,1
